ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,MKT_CARRIER,windows_tz_org,windows_tz_dest,addition_org,addition_dest,CRS_DEP_TIME_EST,CRS_ARR_TIME_EST,fema_region_org,fema_region_dest
DFW,CYS,1130,1256,11298,11233,AA,Central Standard Time,Mountain Standard Time,100,200,1230,1456,6.0,8.0
DFW,ASE,1230,1352,11298,10372,AA,Central Standard Time,Mountain Standard Time,100,200,1330,1552,6.0,8.0
DFW,ASE,850,1016,11298,10372,AA,Central Standard Time,Mountain Standard Time,100,200,950,1216,6.0,8.0
DEN,ASE,930,1027,11292,10372,UA,Mountain Standard Time,Mountain Standard Time,200,200,1130,1227,8.0,8.0
DEN,ASE,2140,2234,11292,10372,UA,Mountain Standard Time,Mountain Standard Time,200,200,2340,2434,8.0,8.0
DEN,ASE,1526,1620,11292,10372,UA,Mountain Standard Time,Mountain Standard Time,200,200,1726,1820,8.0,8.0
DEN,ASE,1833,1928,11292,10372,UA,Mountain Standard Time,Mountain Standard Time,200,200,2033,2128,8.0,8.0
DEN,ASE,2030,2125,11292,10372,UA,Mountain Standard Time,Mountain Standard Time,200,200,2230,2325,8.0,8.0
SLC,ASE,1610,1725,14869,10372,DL,Mountain Standard Time,Mountain Standard Time,200,200,1810,1925,8.0,8.0
SLC,ASE,1115,1228,14869,10372,DL,Mountain Standard Time,Mountain Standard Time,200,200,1315,1428,8.0,8.0
LAX,ASE,1000,1313,12892,10372,UA,Pacific Standard Time,Mountain Standard Time,300,200,1300,1513,9.0,8.0
DFW,SAF,1514,1609,11298,14674,AA,Central Standard Time,Mountain Standard Time,100,200,1614,1809,6.0,6.0
DFW,SAF,1851,1950,11298,14674,AA,Central Standard Time,Mountain Standard Time,100,200,1951,2150,6.0,6.0
DFW,SAF,845,945,11298,14674,AA,Central Standard Time,Mountain Standard Time,100,200,945,1145,6.0,6.0
DFW,SAF,1327,1422,11298,14674,AA,Central Standard Time,Mountain Standard Time,100,200,1427,1622,6.0,6.0
PHX,SAF,1115,1239,14107,14674,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1315,1439,9.0,6.0
PHX,SAF,1630,1748,14107,14674,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1830,1948,9.0,6.0
PHX,SAF,800,916,14107,14674,AA,US Mountain Standard Time,Mountain Standard Time,200,200,1000,1116,9.0,6.0
DEN,SAF,2030,2145,11292,14674,UA,Mountain Standard Time,Mountain Standard Time,200,200,2230,2345,8.0,6.0
DEN,SAF,920,1035,11292,14674,UA,Mountain Standard Time,Mountain Standard Time,200,200,1120,1235,8.0,6.0
DEN,SAF,1600,1715,11292,14674,UA,Mountain Standard Time,Mountain Standard Time,200,200,1800,1915,8.0,6.0
DFW,FLG,2006,2147,11298,11695,AA,Central Standard Time,US Mountain Standard Time,100,200,2106,2347,6.0,9.0
DFW,FLG,901,1055,11298,11695,AA,Central Standard Time,US Mountain Standard Time,100,200,1001,1255,6.0,9.0
PHX,FLG,1448,1535,14107,11695,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1648,1735,9.0,9.0
PHX,FLG,1747,1837,14107,11695,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1947,2037,9.0,9.0
PHX,FLG,935,1030,14107,11695,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1135,1230,9.0,9.0
PHX,FLG,2319,4,14107,11695,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,2519,204,9.0,9.0
DEN,FLG,940,1138,11292,11695,UA,Mountain Standard Time,US Mountain Standard Time,200,200,1140,1338,8.0,9.0
DEN,FLG,1850,2048,11292,11695,UA,Mountain Standard Time,US Mountain Standard Time,200,200,2050,2248,8.0,9.0
DFW,YUM,2240,36,11298,16218,AA,Central Standard Time,US Mountain Standard Time,100,200,2340,236,6.0,9.0
PHX,YUM,1118,1219,14107,16218,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1318,1419,9.0,9.0
PHX,YUM,820,915,14107,16218,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1020,1115,9.0,9.0
PHX,YUM,2300,2354,14107,16218,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,2500,2554,9.0,9.0
PHX,YUM,1605,1658,14107,16218,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,1805,1858,9.0,9.0
PHX,YUM,2027,2119,14107,16218,AA,US Mountain Standard Time,US Mountain Standard Time,200,200,2227,2319,9.0,9.0
DFW,OGG,920,1348,11298,13830,AA,Central Standard Time,Hawaiian Standard Time,100,600,1020,1948,6.0,9.0
DFW,OGG,1120,1548,11298,13830,AA,Central Standard Time,Hawaiian Standard Time,100,600,1220,2148,6.0,9.0
PHX,OGG,1430,1811,14107,13830,AA,US Mountain Standard Time,Hawaiian Standard Time,200,600,1630,2411,9.0,9.0
DEN,OGG,955,1414,11292,13830,UA,Mountain Standard Time,Hawaiian Standard Time,200,600,1155,2014,8.0,9.0
LAX,OGG,1015,1403,12892,13830,AA,Pacific Standard Time,Hawaiian Standard Time,300,600,1315,2003,9.0,9.0
LAX,OGG,800,1155,12892,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1100,1755,9.0,9.0
LAX,OGG,925,1335,12892,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1225,1935,9.0,9.0
LAX,OGG,1634,2030,12892,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,1934,2630,9.0,9.0
LAX,OGG,815,1212,12892,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,1115,1812,9.0,9.0
LAX,OGG,1425,1811,12892,13830,AA,Pacific Standard Time,Hawaiian Standard Time,300,600,1725,2411,9.0,9.0
LAX,OGG,825,1219,12892,13830,AA,Pacific Standard Time,Hawaiian Standard Time,300,600,1125,1819,9.0,9.0
LAX,OGG,1555,1944,12892,13830,DL,Pacific Standard Time,Hawaiian Standard Time,300,600,1855,2544,9.0,9.0
LAX,OGG,815,1210,12892,13830,DL,Pacific Standard Time,Hawaiian Standard Time,300,600,1115,1810,9.0,9.0
SFO,OGG,840,1215,14771,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1140,1815,9.0,9.0
SFO,OGG,1210,1555,14771,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1510,2155,9.0,9.0
SFO,OGG,1810,2145,14771,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,2110,2745,9.0,9.0
SFO,OGG,910,1245,14771,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,1210,1845,9.0,9.0
SFO,OGG,1046,1426,14771,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,1346,2026,9.0,9.0
SFO,OGG,1522,1857,14771,13830,UA,Pacific Standard Time,Hawaiian Standard Time,300,600,1822,2457,9.0,9.0
SMF,OGG,700,1055,14893,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1000,1655,9.0,9.0
SMF,OGG,925,1315,14893,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1225,1915,9.0,9.0
SAN,OGG,715,1120,14679,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1015,1720,9.0,9.0
SAN,OGG,730,1155,14679,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1030,1755,9.0,9.0
SJC,OGG,925,1305,14831,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1225,1905,9.0,9.0
SJC,OGG,645,1035,14831,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,945,1635,9.0,9.0
SJC,OGG,1215,1605,14831,13830,WN,Pacific Standard Time,Hawaiian Standard Time,300,600,1515,2205,9.0,9.0
PDX,OGG,840,1245,14057,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1140,1845,10.0,9.0
PDX,OGG,1035,1455,14057,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1335,2055,10.0,9.0
PDX,OGG,1645,2100,14057,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1945,2700,10.0,9.0
SEA,OGG,1000,1430,14747,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1300,2030,10.0,9.0
SEA,OGG,1800,2230,14747,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,2100,2830,10.0,9.0
SEA,OGG,750,1220,14747,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1050,1820,10.0,9.0
SEA,OGG,1005,1435,14747,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1305,2035,10.0,9.0
SEA,OGG,1730,2145,14747,13830,DL,Pacific Standard Time,Hawaiian Standard Time,300,600,2030,2745,10.0,9.0
OAK,OGG,700,1030,13796,13830,HA,Pacific Standard Time,Hawaiian Standard Time,300,600,1000,1630,9.0,9.0
OAK,OGG,710,1055,13796,13830,AS,Pacific Standard Time,Hawaiian Standard Time,300,600,1010,1655,9.0,9.0
OAK,OGG,1605,1955,13796,13830,WN,Pacific Standard Time,Hawaiian Standard Time,300,600,1905,2555,9.0,9.0
OAK,OGG,1005,1355,13796,13830,WN,Pacific Standard Time,Hawaiian Standard Time,300,600,1305,1955,9.0,9.0
HNL,OGG,520,559,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1120,1159,9.0,9.0
HNL,OGG,553,632,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1153,1232,9.0,9.0
HNL,OGG,625,705,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1225,1305,9.0,9.0
HNL,OGG,648,728,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1248,1328,9.0,9.0
HNL,OGG,709,749,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1309,1349,9.0,9.0
HNL,OGG,742,822,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1342,1422,9.0,9.0
HNL,OGG,800,841,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1400,1441,9.0,9.0
HNL,OGG,820,901,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1420,1501,9.0,9.0
HNL,OGG,900,942,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1500,1542,9.0,9.0
HNL,OGG,930,1012,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1530,1612,9.0,9.0
HNL,OGG,959,1041,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1559,1641,9.0,9.0
HNL,OGG,1042,1125,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1642,1725,9.0,9.0
HNL,OGG,1116,1200,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1716,1800,9.0,9.0
HNL,OGG,1219,1303,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1819,1903,9.0,9.0
HNL,OGG,1240,1324,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1840,1924,9.0,9.0
HNL,OGG,1305,1350,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1905,1950,9.0,9.0
HNL,OGG,1350,1435,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1950,2035,9.0,9.0
HNL,OGG,1410,1456,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2010,2056,9.0,9.0
HNL,OGG,1450,1536,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2050,2136,9.0,9.0
HNL,OGG,1520,1603,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2120,2203,9.0,9.0
HNL,OGG,1558,1641,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2158,2241,9.0,9.0
HNL,OGG,1619,1701,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2219,2301,9.0,9.0
HNL,OGG,1639,1721,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2239,2321,9.0,9.0
HNL,OGG,1714,1754,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2314,2354,9.0,9.0
HNL,OGG,1735,1815,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2335,2415,9.0,9.0
HNL,OGG,1809,1850,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2409,2450,9.0,9.0
HNL,OGG,1829,1910,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2429,2510,9.0,9.0
HNL,OGG,1947,2028,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2547,2628,9.0,9.0
HNL,OGG,2012,2051,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2612,2651,9.0,9.0
HNL,OGG,2035,2114,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2635,2714,9.0,9.0
HNL,OGG,2058,2137,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2658,2737,9.0,9.0
HNL,OGG,2158,2238,12173,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2758,2838,9.0,9.0
HNL,OGG,1335,1425,12173,13830,WN,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1935,2025,9.0,9.0
HNL,OGG,1955,2045,12173,13830,WN,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2555,2645,9.0,9.0
HNL,OGG,1705,1755,12173,13830,WN,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2305,2355,9.0,9.0
HNL,OGG,935,1025,12173,13830,WN,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1535,1625,9.0,9.0
ANC,OGG,1105,1615,10299,13830,AS,Alaskan Standard Time,Hawaiian Standard Time,400,600,1505,2215,10.0,9.0
LIH,OGG,1001,1050,12982,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1601,1650,9.0,9.0
LIH,OGG,1131,1220,12982,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1731,1820,9.0,9.0
LIH,OGG,1425,1512,12982,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2025,2112,9.0,9.0
KOA,OGG,1025,1100,12758,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1625,1700,9.0,9.0
KOA,OGG,1155,1230,12758,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1755,1830,9.0,9.0
KOA,OGG,1427,1505,12758,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2027,2105,9.0,9.0
ITO,OGG,833,912,12402,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,1433,1512,9.0,9.0
ITO,OGG,1740,1820,12402,13830,HA,Hawaiian Standard Time,Hawaiian Standard Time,600,600,2340,2420,9.0,9.0
SLN,HYS,1255,1339,14877,12255,UA,Central Standard Time,Central Standard Time,100,100,1355,1439,7.0,7.0
SLN,HYS,650,734,14877,12255,UA,Central Standard Time,Central Standard Time,100,100,750,834,7.0,7.0
DEN,HYS,1340,1555,11292,12255,UA,Mountain Standard Time,Central Standard Time,200,100,1540,1655,8.0,7.0
DEN,HYS,2021,2233,11292,12255,UA,Mountain Standard Time,Central Standard Time,200,100,2221,2333,8.0,7.0
DVL,JMS,500,558,11447,12519,UA,Central Standard Time,Central Standard Time,100,100,600,658,8.0,8.0
DEN,JMS,1050,1341,11292,12519,UA,Mountain Standard Time,Central Standard Time,200,100,1250,1441,8.0,8.0
DEN,JMS,1945,2240,11292,12519,UA,Mountain Standard Time,Central Standard Time,200,100,2145,2340,8.0,8.0
JMS,DVL,1409,1456,12519,11447,UA,Central Standard Time,Central Standard Time,100,100,1509,1556,8.0,8.0
JMS,DVL,2310,2357,12519,11447,UA,Central Standard Time,Central Standard Time,100,100,2410,2457,8.0,8.0
JFK,ORH,2250,2349,12478,13933,B6,Eastern Standard Time,Eastern Standard Time,0,0,2250,2349,2.0,1.0
MCO,ORH,1248,1528,13204,13933,B6,Eastern Standard Time,Eastern Standard Time,0,0,1248,1528,4.0,1.0
PHL,ORH,1520,1637,14100,13933,AA,Eastern Standard Time,Eastern Standard Time,0,0,1520,1637,3.0,1.0
DTW,ORH,1350,1542,11433,13933,DL,Eastern Standard Time,Eastern Standard Time,0,0,1350,1542,5.0,1.0
FLL,ORH,1338,1636,11697,13933,B6,Eastern Standard Time,Eastern Standard Time,0,0,1338,1636,4.0,1.0
JFK,STT,835,1327,12478,15024,DL,Eastern Standard Time,SA Western Standard Time,0,600,835,1927,2.0,2.0
ATL,STT,946,1424,10397,15024,DL,Eastern Standard Time,SA Western Standard Time,0,600,946,2024,4.0,2.0
MCO,STT,1110,1503,13204,15024,NK,Eastern Standard Time,SA Western Standard Time,0,600,1110,2103,4.0,2.0
PHL,STT,810,1301,14100,15024,AA,Eastern Standard Time,SA Western Standard Time,0,600,810,1901,3.0,2.0
MIA,STT,1029,1410,13303,15024,AA,Eastern Standard Time,SA Western Standard Time,0,600,1029,2010,4.0,2.0
MIA,STT,1221,1602,13303,15024,AA,Eastern Standard Time,SA Western Standard Time,0,600,1221,2202,4.0,2.0
MIA,STT,1115,1500,13303,15024,AA,Eastern Standard Time,SA Western Standard Time,0,600,1115,2100,4.0,2.0
EWR,STT,920,1425,11618,15024,UA,Eastern Standard Time,SA Western Standard Time,0,600,920,2025,2.0,2.0
FLL,STT,1258,1635,11697,15024,NK,Eastern Standard Time,SA Western Standard Time,0,600,1258,2235,4.0,2.0
CLT,STT,1155,1637,11057,15024,AA,Eastern Standard Time,SA Western Standard Time,0,600,1155,2237,4.0,2.0
SJU,STT,1620,1654,14843,15024,B6,SA Western Standard Time,SA Western Standard Time,600,600,2220,2254,2.0,2.0
SJU,STT,1024,1059,14843,15024,B6,SA Western Standard Time,SA Western Standard Time,600,600,1624,1659,2.0,2.0
JFK,PSE,2059,158,12478,14254,B6,Eastern Standard Time,SA Western Standard Time,0,600,2059,758,2.0,2.0
MCO,PSE,2040,23,13204,14254,B6,Eastern Standard Time,SA Western Standard Time,0,600,2040,623,4.0,2.0
MCO,PSE,2359,339,13204,14254,B6,Eastern Standard Time,SA Western Standard Time,0,600,2359,939,4.0,2.0
JFK,BQN,2359,442,12478,10732,B6,Eastern Standard Time,SA Western Standard Time,0,600,2359,1042,2.0,2.0
JFK,BQN,1739,2226,12478,10732,B6,Eastern Standard Time,SA Western Standard Time,0,600,1739,2826,2.0,2.0
MCO,BQN,2317,259,13204,10732,NK,Eastern Standard Time,SA Western Standard Time,0,600,2317,859,4.0,2.0
MCO,BQN,2158,138,13204,10732,B6,Eastern Standard Time,SA Western Standard Time,0,600,2158,738,4.0,2.0
MCO,BQN,613,955,13204,10732,B6,Eastern Standard Time,SA Western Standard Time,0,600,613,1555,4.0,2.0
EWR,BQN,2002,50,11618,10732,UA,Eastern Standard Time,SA Western Standard Time,0,600,2002,650,2.0,2.0
FLL,BQN,2359,326,11697,10732,NK,Eastern Standard Time,SA Western Standard Time,0,600,2359,926,4.0,2.0
FLL,BQN,2345,308,11697,10732,B6,Eastern Standard Time,SA Western Standard Time,0,600,2345,908,4.0,2.0
TPA,ISP,2044,2324,15304,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,2044,2324,4.0,2.0
TPA,ISP,2055,2325,15304,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,2055,2325,4.0,2.0
TPA,ISP,825,1055,15304,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,825,1055,4.0,2.0
ATL,ISP,1104,1326,10397,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,1104,1326,4.0,2.0
MCO,ISP,605,843,13204,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,605,843,4.0,2.0
MCO,ISP,1939,2212,13204,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,1939,2212,4.0,2.0
MCO,ISP,2030,2255,13204,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,2030,2255,4.0,2.0
MCO,ISP,1310,1535,13204,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1310,1535,4.0,2.0
MCO,ISP,725,955,13204,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,725,955,4.0,2.0
PHL,ISP,901,1007,14100,12391,AA,Eastern Standard Time,Eastern Standard Time,0,0,901,1007,3.0,2.0
PHL,ISP,2045,2146,14100,12391,AA,Eastern Standard Time,Eastern Standard Time,0,0,2045,2146,3.0,2.0
PHL,ISP,1625,1724,14100,12391,AA,Eastern Standard Time,Eastern Standard Time,0,0,1625,1724,3.0,2.0
RSW,ISP,625,910,14635,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,625,910,4.0,2.0
PBI,ISP,1159,1444,14027,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,1159,1444,4.0,2.0
PBI,ISP,1855,2130,14027,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1855,2130,4.0,2.0
PBI,ISP,1010,1245,14027,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1010,1245,4.0,2.0
PBI,ISP,1630,1905,14027,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1630,1905,4.0,2.0
FLL,ISP,2038,2326,11697,12391,F9,Eastern Standard Time,Eastern Standard Time,0,0,2038,2326,4.0,2.0
FLL,ISP,1120,1405,11697,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1120,1405,4.0,2.0
FLL,ISP,1445,1730,11697,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1445,1730,4.0,2.0
BWI,ISP,1045,1150,10821,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1045,1150,3.0,2.0
BWI,ISP,1620,1725,10821,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1620,1725,3.0,2.0
BWI,ISP,1950,2055,10821,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,1950,2055,3.0,2.0
BWI,ISP,2225,2330,10821,12391,WN,Eastern Standard Time,Eastern Standard Time,0,0,2225,2330,3.0,2.0
TPA,TTN,1857,2130,15304,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,1857,2130,4.0,2.0
ATL,TTN,855,1102,10397,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,855,1102,4.0,2.0
MCO,TTN,1300,1531,13204,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,1300,1531,4.0,2.0
MCO,TTN,1020,1251,13204,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,1020,1251,4.0,2.0
RSW,TTN,2109,2349,14635,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,2109,2349,4.0,2.0
PBI,TTN,1035,1322,14027,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,1035,1322,4.0,2.0
PBI,TTN,2009,2251,14027,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,2009,2251,4.0,2.0
FLL,TTN,1547,1839,11697,15356,F9,Eastern Standard Time,Eastern Standard Time,0,0,1547,1839,4.0,2.0
TPA,LBE,945,1202,15304,12898,NK,Eastern Standard Time,Eastern Standard Time,0,0,945,1202,4.0,3.0
MCO,LBE,2015,2233,13204,12898,NK,Eastern Standard Time,Eastern Standard Time,0,0,2015,2233,4.0,3.0
FLL,LBE,1550,1828,11697,12898,NK,Eastern Standard Time,Eastern Standard Time,0,0,1550,1828,4.0,3.0
TPA,ACY,1432,1650,15304,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,1432,1650,4.0,2.0
MCO,ACY,933,1146,13204,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,933,1146,4.0,2.0
MCO,ACY,2140,2351,13204,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,2140,2351,4.0,2.0
RSW,ACY,951,1213,14635,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,951,1213,4.0,2.0
RSW,ACY,1850,2113,14635,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,1850,2113,4.0,2.0
PBI,ACY,1650,1912,14027,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,1650,1912,4.0,2.0
FLL,ACY,735,1005,11697,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,735,1005,4.0,2.0
FLL,ACY,1435,1704,11697,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,1435,1704,4.0,2.0
FLL,ACY,2030,2258,11697,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,2030,2258,4.0,2.0
MYR,ACY,2145,2305,13577,10158,NK,Eastern Standard Time,Eastern Standard Time,0,0,2145,2305,4.0,2.0
LGA,BGR,2030,2216,12953,10581,DL,Eastern Standard Time,Eastern Standard Time,0,0,2030,2216,2.0,1.0
LGA,BGR,1329,1500,12953,10581,DL,Eastern Standard Time,Eastern Standard Time,0,0,1329,1500,2.0,1.0
LGA,BGR,910,1050,12953,10581,DL,Eastern Standard Time,Eastern Standard Time,0,0,910,1050,2.0,1.0
PHL,BGR,2115,2255,14100,10581,AA,Eastern Standard Time,Eastern Standard Time,0,0,2115,2255,3.0,1.0
PHL,BGR,830,1016,14100,10581,AA,Eastern Standard Time,Eastern Standard Time,0,0,830,1016,3.0,1.0
PHL,BGR,1529,1710,14100,10581,AA,Eastern Standard Time,Eastern Standard Time,0,0,1529,1710,3.0,1.0
PHL,BGR,1235,1414,14100,10581,AA,Eastern Standard Time,Eastern Standard Time,0,0,1235,1414,3.0,1.0
